,JobTitle,Company,Location,Summary,JobUrl,Requirements,Description,State,City,DatePosted,Schedule,Salary,Role,Focus,median_sal,iqr,low,high,median_sal_prediction,iqr_prediction,low_prediction,high_prediction,fin_iqr,fin_above_med_sal,Q1,Q2,Q3,Q4,out,Q
346,dart data science analyst,lithia home office,"Medford, OR",provide key information to management by using statistical tools to interpret data sets  and preparing reports that effectively communicate trends  patterns …,https://www.indeed.com/rc/clk?jk=3f4a5f54040681a5&fccid=cf8dc05de664098f&vjs=3,none,dealership l0105 lithia home officedart – data science analystthe dart analyst is responsible for assisting our core business units  including fp a  performance management  corporate finance  compensation  marketing and our digital innovation and information technology group with analyses  report generation and special projects that may arise  this position is part of the dart  data analytics rotational training  program and is a key role in providing analyses and insight for management to make informed decisions  the dart program is looking to develop business users who understand the value behind the insights to lead analytical initiatives  rotations enable analysts to build competencies across a spectrum of subjects to accelerate growth  the specific role may be fine tuned based on the candidate the dart analyst reports to the fp a director  responsibilitiesintegrate data from various sources  provide high level insight to senior management provide key information to management by using statistical tools to interpret data sets  and preparing reports that effectively communicate trends  patterns  and predictions based on relevant findings process  clean  and verify the integrity of data used for analysiscollaborate cross departmentally to understand business objectives and accomplish projects assist in the development and enhancement of reporting develop broad understanding of all organizational data and intercompany processes  offer improvements to workflow participate in refining and developing process and tools that support team objectives perform ad hoc analyses and present results in a clear mannerskills and qualificationsmicrosoft office – proficient with products such as excel  outlook  word  and powerpointproficient with power bi  tableau  or other data visualization toolsproficient in sql r python or other programming languagesorganization – creating and keeping easy to read files  allowing easy transition of projects and review of underlying data calculationstechnical comprehension – learn understand data and formulas that are used to determine performance metricscomplex problem solving – identifying problems and reviewing related information to develop and evaluate potential solutionsdetail oriented – strong desire for accuracy is criticalcritical thinking – using logic and reasoning to identify conclusions or approaches to problemscommunication – excellent written and verbal communicationcollaboration – avoiding and resolving conflicts that may arise when working with new team membersactive listening – giving full attention to what other people are saying and taking time to understand the points being madetime management – ability to prioritize workload and manage time spent on projectshiring requirementsmaster’s degree in statistics  data analytics  information technology  or related field0 2 years of previous experience in a related rolephysical demandsthe physical demands described here are representative of those that must be met by an employee to successfully perform the essential functions of the job  up to 1 3 of time  standing  walking  lifting up to 25 poundsup to 2 3 of time  sitting  kneeling  reaching  talking  hearing reasonable accommodations may be made to enable individuals to perform the essential functions note  this is not necessarily an exhaustive list of responsibilities  skills  or working conditions associated with the job  while this list is intended to be an accurate reflection of the current job  the company reserves the right to revise the functions and duties of the job or to require that additional or different tasks be performed we offer best in class industry benefits competitive paymedical  dental and vision planspaid holidays   ptoshort and long term disabilitypaid life insurance401 k  retirement planemployee stock purchase planlithia learning centervehicle purchase discountswellness programshigh school graduate or equivalent  18 years or older required  acceptable driving record and a valid driver's license in your state of residence necessary for select roles  we are a drug free workplace  we are committed to equal employment opportunity  regardless of race  color  ancestry  religion  sex  national origin  sexual orientation  age  citizenship  marital status  disability  gender identity or veteran status   we also consider qualified applicants regardless of criminal histories  consistent with legal requirements ,OR,medford,2021-05-18,0,0.0,data scientist,analysis,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Q1
122,data scientist i,ut southwestern,"Dallas, TX",participate in data preparation and integration  feature engineering  model development  and result interpretation and apply machine learning deep learning…,https://www.indeed.com/rc/clk?jk=580f886b02c63333&fccid=245cecf5f0560d8c&vjs=3,none,job summarythe data scientist will perform deep learning based image analysis for medical images  such as pathology images and radiology images  participate in data preparation and integration  feature engineering  model development  and result interpretation and apply machine learning deep learning tasks to other types of biomedical data  such as genomic data and electronic health records experience and educationm s  in computer science  bioinformatics   bio mathematics   bio statistics  physics  electrical engineering  or related field or b s  with demonstrated experience in broadly defined areas of bioinformatics  0   2 years post graduation experience in data analysis and or scientific software development job dutiesanalyzes and develops formalisms  algorithms and software for applications in biomedical research develops and maintains software tools and infrastructure for resolving specific problems assists in the development  testing and revision of programs in a team with diverse bioinformatics expertise performs other duties as assigned securitythis position is security sensitive and subject to texas education code 51 215  which authorizes ut southwestern to obtain criminal history record information ut southwestern medical center is committed to an educational and working environment that provides equal opportunity to all members of the university community  in accordance with federal and state law  the university prohibits unlawful discrimination  including harassment  on the basis of  race  color  religion  national origin  sex  including sexual harassment  age  disability  genetic information  citizenship status  and protected veteran status  in addition  it is ut southwestern policy to prohibit discrimination on the sexual orientation  gender identity  or gender expression ,TX,dallas,2021-05-18,0,0.0,data scientist,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,Q3
248,senior data scientist,unisys,"Harrisburg, PA",knowledge of a variety of techniques and when how to apply to problems  statistical modeling  machine learning  deep learning  natural language processing  data…,https://www.indeed.com/rc/clk?jk=1119188bb3965346&fccid=462555dec0279094&vjs=3,none,job descriptionwe believe in better we are a global information technology company that builds high performance  security centric solutions that can help change the world  enhancing people’s lives through secure  reliable advanced technology is our vision at unisys  we believe in better  here  you have the opportunity to learn new skills  apply your expertise  and solve complex problems with cutting edge technologies and solutions  you are part of a global diverse team that supports you  drives change  and delivers successful results consistently our associates are at the forefront of everything we do  driving our clients’ successes while giving back to communities and making this world a safer and more secure place to live and work  our success is a direct result of the work of our people who live and breathe our core beliefs  simply put  we believe in better lives  join us learn more about unisys and our key solution offerings  unisys  stealth™  cloudforte®  inteliserve™what success looks like in this role in this role you will provide thought leadership to an entrepreneurial team responsible for designing  developing  testing and deploying machine learning models for existing and new product offerings you will collaborate with a wide range of stakeholders to develop ways to meet business and technical objectives  utilizing latest techniques and tools you will drive business results with data based insights you will be successful in this role if you have bachelor's degree in computer science  math  or related field  master's or advanced degree preferred 5 years of related experience  including hands on experience applying machine learning techniques to build models integrated into applicationskey skills experience building and running stable  scalable pipelines to structure and to integrate big data experience with elastic storage and categorizing data in a data lake repositoryexperience with designing  building  and deploying mlops pipelinesexperience using statistical computer languages  r  python  sql  etc  strong analytic and algorithmic skillsexperience using a wide variety of machine learning algorithms and approachestechnical experience such as knowledge of a variety of techniques and when how to apply to problems  statistical modeling  machine learning  deep learning  natural language processing  data mining  reinforcement learning  etc  developing repeatable  dynamic   scalable models that are seamlessly incorporated into data analytic products building and running stable  scalable pipelines for large scale datastatistical computer languages  r  python  sql  etc  cloud computing experience in aws or azure or gcp proactive  analytical and capable of influencing and providing decision supportteam player  leader and mentor excellent written and verbal communication skills with good command over english languageeeonotice for u s  applicants  unisys is an equal opportunity employer – minorities females  veterans individuals with disabilities  sexual orientation gender identity,PA,harrisburg,2021-05-18,0,0.0,data scientist,senior,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,Q3
328,microbiology/es data reviewer / scientist i,kbi biopharma,"Durham, NC",verifies that all analyses are performed per methodology and are in compliance with gmp requirements  when applicable ,https://www.indeed.com/rc/clk?jk=00cf7872f27af99b&fccid=bf58a5b90bea7c32&vjs=3,none,reviews data associated with method verifications validations  qualifications of microbiological methods and testing of in process and drug substance product samples  ensures high quality assessment of tests and investigations  timely review and release job responsibilities reviews data and reports associated with development and qualification of microbiological methods and testing of in process and drug substance  drug product samples verifies that calculations and documented information is present complete and accurate verifies that all analyses are performed per methodology and are in compliance with gmp requirements  when applicable understands assays used to develop methods and or test samples trains on microbiology es assays and is able to perform assays when needed responsible for developing a current understanding of cgmp and other regulatory requirements minimum requirements ph d  and twoyears directly related experience or master's and sevenyears related experienceorbachelor's and nineyears related experience inbiotechnology or pharmaceutical industries able to react to change productively and handle other essential tasks as assigned adheres to all safety requirements kbi biopharma  inc  is an eeo aa employer and actively seeks to diversify its work force  therefore  all qualified applicants  regardless of race  color  national origin  religion  gender  gender identity  sexual orientation  age  disability or veteran status  are strongly encouraged to apply kbi biopharma  inc  is an eeo aa employer and actively seeks to diversify its work force  therefore  all qualified applicants  regardless of race  color  national origin  religion  gender  gender identity  sexual orientation  age  disability or veteran status  are strongly encouraged to apply ,NC,durham,2021-05-18,0,0.0,data scientist,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Q2
484,"manager, statistical programming (oncology)",gilead sciences,"Seattle, WA",statistical programmers work collaboratively with internal colleagues and external vendors to ensure the efficient  high quality production of analysis datasets…,https://www.indeed.com/rc/clk?jk=bde30b9bfd4c8312&fccid=e4b075354d7c2865&vjs=3,none,gilead sciences is continuing to hire for all open roles  our interview process may be conducted virtually and some roles will be asked to temporarily work from home  over the coming weeks and months  we will be implementing a phased approach to bringing employees back to site to ensure the health and safety of our teams for current gilead employees and contractors please log onto your internal career site to apply for this job job descriptionprimarily responsible for the business  operational  and compliance aspects of drug discovery  development  and marketed products at gilead statistical programmers work collaboratively with internal colleagues and external vendors to ensure the efficient  high quality production of analysis datasets and statistical outputs for study reports and integrated summaries in support of gilead’s regulatory  scientific and business objectives key skillssuccessfully interacts within biometrics  with clinical development and regulatory affairs groups on a frequent basis generates or oversees the production of statistical output  e g   tables  listings  for study reports and integrated summaries actively share experience and discuss possible process enhancements at programming meetings recommends potential trainings responsibilities works collaboratively with clinical development staff to meet project deliverables and timelines for statistical data analysis and reporting generates or oversees the production of programming deliverables  e g   tables  listings  for study reports and integrated summaries ensures programming and corresponding documentation is completed in a manner that is consistent with departmental procedures is responsible for all programming activities within a therapeutic project or equivalent implements strategic initiatives must be able to lead and manage multiple concurrent projects excellent verbal and written communication skills and interpersonal skills are required has a thorough understanding of clinical trials design and reporting process  as well as regulatory reporting requirements including electronic data submissions has the ability to resolve study related issues and conflicts within a therapeutic project can create buy in and support and has the ability to negotiate timelines education and experience7 years of experience and a bs degree in biostatistics computer science or equivalent 5 years of experience and a ms degree in biostatistics computer science or equivalent for jobs in the united states as an equal opportunity employer  gilead sciences inc  is committed to a diverse workforce  employment decisions regarding recruitment and selection will be made without discrimination based on race  color  religion  national origin  gender  age  sexual orientation  physical or mental disability  genetic information or characteristic  gender identity and expression  veteran status  or other non job related characteristics or other prohibited grounds specified in applicable federal  state and local laws  in order to ensure reasonable accommodation for individuals protected by section 503 of the rehabilitation act of 1973  the vietnam era veterans' readjustment act of 1974  and title i of the americans with disabilities act of 1990  applicants who require accommodation in the job application process may contact careers gilead com for assistance for more information about equal employment opportunity protections  please view the ‘eeo is the law’ poster notice  employee polygraph protection actyour rights under the family and medical leave actpay transparency nondiscrimination provisionour environment respects individual differences and recognizes each employee as an integral member of our company  our workforce reflects these values and celebrates the individuals who make up our growing team gilead provides a work environment free of harassment and prohibited conduct  we promote and support individual differences and diversity of thoughts and opinion for current gilead employees and contractors please log onto your internal career site to apply for this job ,WA,seattle,2021-05-18,0,0.0,Other,senior,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Q1
94,data scientist (geo-spatial data),alldus,California,experience in model validation  data collection and or working with geospatial data in the machine learning space  ability to write complex sql queries ,https://www.indeed.com/rc/clk?jk=e570053bc1840fb9&fccid=b4df24bc350094d0&vjs=3,none,we are the only real estate data platform that informs every transaction for investors through ai driven software and services that capture  organize  and analyze data for buildings and properties to unlock valuable insight  our company is quickly becoming essential to every transaction by making every property thoroughly understood who you arewe are looking for a top data scientist to join our machine vision team and help maintain our suite of computer vision  machine learning  and data science models using satellite and aerial geospatial data to identify valuation  risk  and other factors pertinent to large scale property and real estate investing  to accomplish these tasks at scale  the data scientist should have automation  scripting  and sql in their tool kit what you will be doingexperience working with computer vision models and algorithms conduct model validation studies of our computer vision models to determine suitability for ready for release to production experience collaborating with machine learning engineers to identify areas of improvement and target features for data ingestion   collectioncreate models using our data as well as third party data to derive actionable insightscontribute to ideation  design and evolution of our suite of data science productswork cross functionally and collaborate with both technical and non technical colleagues and stakeholders evaluate data sources for accuracy and potential to augment our existing data catalog identify issues with existing data  models and processes  propose and implement solutions to resolve issues technical qualificationsminimum master’s in computer science  engineering  statistics  mathematics  data science or related field with 2  years of work experience  or bachelor’s with 4  years of relevant work experience  phd is a plusproficiency with python  node  or some other language that can be used for scripting and pulling data from apis and other data sources ability to write complex sql queriesexperience in model validation  data collection and or working with geospatial data in the machine learning space ,0,0,2021-05-18,0,0.0,data scientist,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,Q3
486,senior data scientist,ibm,"Austin, TX",the team will include data engineers  machine learning engineers  operations research   optimization engineers and data journalists  work in code notebooks ,https://www.indeed.com/rc/clk?jk=6011d240001bc782&fccid=de71a49b535e21cb&vjs=3,none,introductionas a data scientist at ibm  you will help transform our clients’ data into tangible business value by analyzing information  communicating outcomes and collaborating on product development  work with best in class open source and visual tools  along with the most flexible and scalable deployment options  whether it’s investigating patient trends or weather patterns  you will work to solve real world problems for the industries transforming how we live your role and responsibilitieswe are in a data science renaissance companies that embrace data science will lead and those who do not will fall behind to help ibm's clients lead  we are building an elite team of data science practitioners to help them learn how to succeed with data science  the team will include data engineers  machine learning engineers  operations research   optimization engineers and data journalists the team will engage directly in solving real world data science problems in a wide array of industries around the globe with ibm clients and internally to ibm  the elite team of data scientist will work with other ibmers and client data science teams to solve problems in banking  insurance  health care  manufacturing  oil   gas and automotive industries  to name a few  we will teach the data scientists and sometimes people who desire to be data scientist to key responsibilities 1  identify a use case2  break that use case down into discrete mvps  minimal viable product 3  work in code notebooks4  build   validate models5  deploy models via apis into applications or workflows6  monitor   retrain models7  use code repositories to version and share code notebooks8  visualize the output of their data story in a way that is consumable by all9  create machine learning pipelines and train models 10  communicate effectively with line of business end users to discover pain points and use cases  lead project definitions  and convey thebusiness value of the project11  guide and mentor clients to become self sufficient data science practitioners12  guide and mentor clients to become self sufficient data science practitionerswhile working across all these industries  you will also get to travel the world as these engagements will require that the team spend several weeks at client sites working on data science problems with a diverse team as a member of the team you will have a t shaped skill set  having a broad knowledge base in data science and industry solutions in general  but also in  depth expertise in operations research   decision optimization http   community ibm com dsework locations  astor place  ny austin  tx  research triangle park  nc   san jose  carequired technical and professional expertiseat least 5 years experience   computer science  programming skillsat least 5 years experience   probability and statisticsat least 4 years experience   data modeling and evaluationat least 4 years experience   big data and machine learningpreferred technical and professional expertiseat least 7 years experience   programming skills in at least two of the following  python  r  scala or java  preference for python expertat least 5 years experience   ability to consume and deploy data via apisat least 4 years experience   in applying supervised  unsupervised and semi supervised learning techniquesat least 4 years experience – machine learning pipeline   data ingestion  feature engineering  modeling including ensemble methods  predicting  explaining  deploying and diagnosing over fittingat least 5 years experience   in model selection and samplingat least 2 years experience   deep learning and neural netsat least 5 years experience   business and leadershipsome management experience is preferredabout business unitibm’s cloud and cognitive software business is committed to bringing the power of ibm’s cloud and watson ai technologies to life for our clients and ecosystem partners around the world  ibm provides you with the most comprehensive and consistent approach to development  security and operations across hybrid environments—with complete software solutions for business and it operations  development  data science  security  and management  our experts and software capabilities help organizations develop applications once and deploy them anywhere  integrate security across the breadth of their it estate  and automate operations with management visibility  with ibm  you also have access to new skills and methods  governance and management approaches  and a deep ecosystem of industry experts and partners your life   ibmwhat matters to you when you’re looking for your next career challenge maybe you want to get involved in work that really changes the world  what about somewhere with incredible and diverse career and development opportunities – where you can truly discover your passion  are you looking for a culture of openness  collaboration and trust – where everyone has a voice  what about all of these  if so  then ibm could be your next career challenge  join us  not to do something better  but to attempt things you never thought possible impact  inclusion  infinite experiences  do your best work ever about ibmibm’s greatest invention is the ibmer  we believe that progress is made through progressive thinking  progressive leadership  progressive policy and progressive action  ibmers believe that the application of intelligence  reason and science can improve business  society and the human condition  restlessly reinventing since 1911  we are the largest technology and consulting employer in the world  with more than 380 000 ibmers serving clients in 170 countries location statementibm offers a wide range of resources for eligible ibmers to thrive both inside and outside of work  in addition to a competitive benefits program consisting of medical and life insurance  retirement plans  and time off  eligible employees may also have access to 12 weeks of paid parental bonding leave  family care options are also available to support eligible employees during covid 19 world class training and educational resources on our personalized  ai driven learning platform  ibm's learning culture supports your restless attitude to grow your skills and build the depth and scale of knowledge needed to achieve your career goals well being programs to support mental and physical health financial programs that empower you to plan  save  and manage your money  including expert financial counseling  401 k   ibm stock discount  etc   select educational reimbursement opportunities diverse and inclusive employee resource groups where you can network and connect with ibmers across the globe giving and volunteer programs to benefit charitable organizations and local communities discounts on retail products  services  and experiences we consider qualified applicants with criminal histories  consistent with applicable law being you   ibmibm is committed to creating a diverse environment and is proud to be an equal opportunity employer  all qualified applicants will receive consideration for employment without regard to race  color  religion  gender  gender identity or expression  sexual orientation  national origin  genetics  pregnancy  disability  age  veteran status  or other characteristics  ibm is also committed to compliance with all fair employment practices regarding citizenship and immigration status ,TX,austin,2021-05-18,0,0.0,data scientist,senior,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,Q3
96,"intern, data scientist",kroll,"Reston, VA",assisting data science team with researching  implementing  and evaluating new machine learning models  document data science and ai ml research findings and…,https://www.indeed.com/rc/clk?jk=c39db0738a2c8dca&fccid=2991547aff717aed&vjs=3,none,in a world of disruption and increasingly complex business challenges  our professionals bring truth into focus with the kroll lens  our sharp analytical skills  paired with the latest technology  allow us to give our clients clarity—not just answers—in all areas of business  we value the diverse backgrounds and perspectives that enable us to think globally  as part of one team  one kroll  you’ll contribute to a supportive and collaborative work environment that empowers you to excel at kroll  your work will help deliver clarity to our clients’ most complex governance  risk and transparency challenges  apply now to join one team  one kroll responsibilities our data scientist intern will be responsible for supporting all aspects of the data science department  including but not limited to assisting data science team with researching  implementing  and evaluating new machine learning modelsresearching  evaluating  and exploring algorithmsvalidating model inputs and outputsdocument data science and ai ml research findings and technical detailsrequirements currently pursuing bachelor’s or master’s degree in computer science  engineering  data or artificial intelligence  from an accredited university or collegeexpected graduation date between september 2021 and august 2022a self starter  detail oriented  possess strong quantitative and analytical skills and strong organizational skillspython experience is preferreddemonstrated research experienceunderstanding of cloud computingexcellent written and verbal communication skills that help represent diverse communitiesexperience working with diverse teamsto be considered for a position at kroll  you must formally apply via https   careers kroll com kroll is committed to creating an inclusive work environment  we are proud to be an equal opportunity employer and will consider all qualified applicants regardless of gender  gender identity  race  religion  color  nationality  ethnic origin  sexual orientation  marital status  veteran status  age or disability ,VA,reston,2021-05-18,0,0.0,data scientist,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,Q3
361,sr principal data scientist,reed business information,"San Diego, CA",work closely with other data scientists in our team  with a track to team leadership  develop a deep understanding of our systems and algorithms and the…,https://www.indeed.com/rc/clk?jk=4593bbb50619d726&fccid=06206ab329e0eb22&vjs=3,none,senior principal data scientist for the author profiling teamthis role can sit anywhere in the usthe author profiler is the world’s leading researcher disambiguation system  powering some of the world’s foremost scholarly databases such as scopus  acm digital library  and ieee explore  author profiles are automatically constructed from a diverse array of sources that include tens of millions of research artifacts and cover millions of publishing researchers  we are looking for a data scientist with at least 5 years of experience in machine learning  to take a leading role in our team responsibilitiesadvance the development of our models for author matching and clustering perform root cause analysis and design solutions for known issues enhance the author profiler system to support new requirements work on varied projects to extend the author profiler to new content types and new product areas develop a deep understanding of our systems and algorithms and the scholarly data we process  this is necessary to enable identification of opportunities for fundamental improvements in our algorithms  and to enable identification of root causes of problemswork closely with other data scientists in our team  with a track to team leadership ·c ollaborate with the content curation team to create training and evaluation datasets to be used to improve the author profiler  this may include devising new sampling techniques and evaluation protocols for targeted improvements work closely with our software development team to develop new tools  conduct experiments and develop new features  and help implement and optimize future versions of the author profiler work independently with end to end ownership of tasks work cooperatively with other team members in the u s   europe  and india requirementsph d   or very strong masters  in computer science  data science  machine learning  applied statistics  or related disciplinesexperience working on commercial data science projects that have been deployed in production deep knowledge of machine learning  as well as coding proficiency using common libraries and frameworks experience with clustering large  10s of millions  data sets  ideally involving person data languages  strong experience with python and javabig data cloud environments  experience with spark pyspark databricks and awsability to work independently and as part of a team strong communication skills and the ability to analyze complex problems and devise effective solutionsbeneficial to have  sql  xml elsevier is an equal opportunity employer  qualified applicants are considered for and treated during employment without regard to race  color  creed  religion  sex  national origin  citizenship status  disability status  protected veteran status  age  marital status  sexual orientation  gender identity  genetic information  or any other characteristic protected by law  if a qualified individual with a disability or disabled veteran needs a reasonable accommodation to use or access our online system  that individual should please contact accommodations relx com or if you are based in the us you may also contact us on 1 855 833 5120 please read our candidate privacy policy,CA,san diego,2021-05-18,0,0.0,data scientist,senior,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Q2
369,senior data scientist,the university of chicago,"Chicago, IL",has a deep understanding of methods to analyze complex data sets for the purpose of extracting and purposefully using applicable information ,https://www.indeed.com/rc/clk?jk=af7c228fed6ca2c3&fccid=5cb727313a823dd6&vjs=3,none,departmentbsd med   section administrator  pulmonaryabout the departmentdr  william parker’s scarce healthcare resource allocation laboratory  shral  in the section of pulmonary   critical care medicine job summarythe senior data scientist will work in collaboration with dr  parker  whose research focuses on using empirical methodology to study scarce healthcare resource allocation systems  such as deceased donor organ allocation for transplantation the position will focus on the development and execution of complex data analyses and modeling projects  most of the work will be done using existing national registry databases  so there will be comparatively less data cleaning and management than in a typical data scientist role  in collaboration with dr  parker  they will participate as a skilled individual contributor and or lead researcher  contributing their high level expertise to each project’s development the first specific role they will be tasked with is working with dr  parker to develop a deep learning prediction model for heart transplantation  as part of his national institutes of health  nih  grant to create a novel heart allocation score  future projects include simulating intensive care unit care rationing with electronic health record data the senior data scientist should also have experience writing or contributing to grant proposals  as well as the more general ability to generate novel hypotheses and construct empirical frameworks to evaluate these hypotheses responsibilitiesdevelop novel hypotheses and construct empirical frameworks to investigate novel study questions contribute directly to grant proposals to secure additional funding for the lab prepare analytic datasets using data analysis software  e g  r tidyverse packages  pandas for python  follow the standards of transparent and reproducible data science  use version control software such as git  code with a literate programming style anticipate data management needs  including identifying when data pulls will be necessary and obtaining newer versions of source national datasets data visualization with appropriate statistical software  such as the ggplot2 package in r fit complex statistical models with appropriate statistical software  such as r or stata train  tune  and test machine learning prediction models with appropriate statistical software  such as scikit learn  tensor flow  or pytorch packages investigate and apply new data science methodologies to projects report results of data analysis  prepare figures and tables draft and revise manuscripts for submission prepare grant proposals supervise medical students and other junior trainees presents research findings at meetings has a deep understanding of methods to analyze complex data sets for the purpose of extracting and purposefully using applicable information  may develop and maintain infrastructure that connects data sets guides staff or faculty members in defining the project and applies principals of data science in manipulation  statistical applications  programming  analysis and modeling performs other related work as needed minimum qualificationseducation minimum requirements include a college or university degree in related field  work experience minimum requirements include knowledge and skills developed through 5 7 years of work experience in a related job discipline  certifications  preferred qualificationseducation master’s degree in statistics epidemiology computer science or related field experience  three or more years of experience conducting data analysis with analytic software  stata  r  python  etc    query design  and presentation of data previous experience with electronic health record data preferred competenciesknowledge of regulatory policies and procedures analytical skills problem solving skills attention to detail organizational skills verbal and written communication skills work independently and as part of a team application documentsresume cv  required cover letter  required when applying  the document s  must be uploaded via the my experience page  in the section titled application documents of the application job familyresearchrole impactindividual contributorflsa statusexemptpay frequencymonthlyscheduled weekly hours40benefits eligibleyesdrug test requirednohealth screen requirednomotor vehicle record inquiry requirednoposting statementapplicant inquiry form  <span>applicant inquiry form< span> the university of chicago is an affirmative action  equal opportunity  disabled veterans employer and does not discriminate on the basis of race  color  religion  sex  sexual orientation  gender identity  national or ethnic origin  age  status as an individual with a disability  protected veteran status  genetic information  or other protected classes under the law  for additional information please see the university's notice of nondiscrimination staff job seekers in need of a reasonable accommodation to complete the application process should call 773 702 5800 or submit a request via applicant inquiry form we seek a diverse pool of applicants who wish to join an academic community that places the highest value on rigorous inquiry and encourages a diversity of perspectives  experiences  groups of individuals  and ideas to inform and stimulate intellectual challenge  engagement  and exchange all offers of employment are contingent upon a background check that includes a review of conviction history  a conviction does not automatically preclude university employment  rather  the university considers conviction information on a case by case basis and assesses the nature of the offense  the circumstances surrounding it  the proximity in time of the conviction  and its relevance to the position the university of chicago's annual security   fire safety report  report  provides information about university offices and programs that provide safety support  crime and fire statistics  emergency response and communications plans  and other policies and information  the report can be accessed online at  http   securityreport uchicago edu   paper copies of the report are available  upon request  from the university of chicago police department  850 e  61st street  chicago  il 60637 ,IL,chicago,2021-05-18,0,0.0,data scientist,senior,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Q1
23,senior data scientist,blucora,Remote,hands on experience with optimization  data mining  or machine learning  strong excel and data visualization skills  write and interpret complex sql queries ,https://www.indeed.com/company/Blucora/jobs/Senior-Data-Scientist-14872fb434d96848?fccid=f589ccbeaf041c0b&vjs=3,us work authorization (required)bachelor's (preferred),not approved for sponsorship  citizens  or green card holders onlysenior data scientistapplyblucora has a bold aspiration  we are committed to giving all people the tools needed to lead healthy financial lives   tools often reserved for the wealthy we now turn to the next leg  developing the technological tools that make our vision of financial health for all a reality  atypical for the financial services industry  we take a contemporary approach to strategy and product development that is founded in user insights  rapid testing and a singular focus on driving end user value since charting new territory on a daily basis is part of everyone's job at blucora  we've attracted team members who thrive on the challenge  encourage each other  and are passionately committed to the goal  if you agree that problem  solving is a team sport  and feel energized by a good debate  deep dive research  or a fun night out with colleagues  we might be the right firm for you position summaryblucora  the parent company to avantax wealth management  avantax planning partners  and taxact  is seeking a senior data scientist that will be responsible for providing data  analysis  statistical modeling  and machine learning capabilities to inform key business initiatives  this role will deliver models to optimize marketing spend  create personalized engagement  and drive customer retention across both our tax preparation and wealth management businesses essential duties   responsibilities deliver statistical models to drive organizational insights and key business actions partner closely with the business including the marketing and product teams to understand and optimize the customer journey  ltv  provide insight into market segmentation  customer journey and experience  cx  with a high level of accuracy using analysis  predictive modeling and machine learning assemble and clean data for modeling purposes write and interpret complex sql queries model selection  build and testing engage with the broader data science organization to support  refine  and test large scale data science projects ability to deploy visualization techniques to deliver insights to end user summarize and report key analytical findings and recommendations in both oral and written forms to various technical and non technical teams other job duties as defined education   experiencebachelor's or master’s degree in a quantitative discipline  e g  statistics  physics  engineering  minimum of 3 years of hands on experience in the analysis and modeling of large complex datasets fluency in sql and experience with big data expertise in a programming language  python  r  sql  for statistical analysis expertise with statistical modeling techniques such as regression  classification  hypothesis testing  and unsupervised learning hands on experience with optimization  data mining  or machine learning strong excel and data visualization skills the ability not just to retrieve and present data  but to draw conclusions and make recommendations experience working for a technology or internet company comprehensive benefits﻿we offer a competitive salary  outstanding benefits package that includes medical  dental  vision  life insurance  paid vacation and sick days  paid holidays  tuition reimbursement  and 401 k  with company match #blucorajob type  full timepay   108 883 00    134 000 00 per yearbenefits 401 k 401 k  matchingdental insurancedisability insuranceflexible schedulehealth insurancehealth savings accountlife insurancepaid time offrelocation assistancevision insuranceschedule 8 hour shiftsupplemental pay bonus payeducation bachelor's  preferred work location fully remote,Remote,remote,2021-05-18,year,121441.0,data scientist,senior,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,Q3
